ts,price,phase,q_hold,q_high,q_low,action_idx,action,entry,reason
2025-12-03T17:23:07.489917,155.73,0.1248,1650.692626953125,4188.65576171875,784.42626953125,1,High,0,cooldown
2025-12-03T17:23:08.403401,155.728,0.1401,1632.2994384765625,4135.017578125,792.2808837890625,1,High,0,cooldown
2025-12-03T17:23:09.317000,155.728,0.1553,1634.2958984375,4135.67431640625,797.2411499023438,1,High,0,cooldown
2025-12-03T17:23:10.229103,155.728,0.1705,1633.348388671875,4136.17529296875,793.9256591796875,1,High,0,cooldown
2025-12-03T17:23:11.151201,155.728,0.1859,1634.29931640625,4136.12109375,796.603759765625,1,High,0,cooldown
2025-12-03T17:23:12.050505,155.728,0.2008,1632.6815185546875,4135.54248046875,792.8590087890625,1,High,0,cooldown
2025-12-03T17:23:12.967007,155.728,0.2161,1635.0299072265625,4135.2939453125,799.5142822265625,1,High,0,cooldown
2025-12-03T17:23:13.880497,155.728,0.2313,1634.3216552734375,4136.10693359375,796.75439453125,0,Hold,0,hold
2025-12-03T17:23:14.784255,155.728,0.2464,1634.07958984375,4135.90625,796.310302734375,1,High,0,cooldown
2025-12-03T17:23:15.724116,155.728,0.2621,1633.1202392578125,4136.02490234375,793.3974609375,1,High,0,cooldown
2025-12-03T17:23:16.668210,155.72,0.2778,1576.5892333984375,3881.986572265625,897.9415283203125,1,High,0,cooldown
2025-12-03T17:23:17.590469,155.72,0.2932,1576.179443359375,3881.7412109375,896.98583984375,1,High,0,cooldown
2025-12-03T17:23:18.498232,155.72,0.3083,1575.000244140625,3880.377685546875,895.2785034179688,1,High,1,entry_executed
2025-12-03T17:23:20.239699,155.718,0.3373,1559.321533203125,3811.697265625,920.476318359375,1,High,0,cooldown
2025-12-03T17:23:21.176361,155.718,0.3529,1556.8497314453125,3809.063720703125,917.1639404296875,0,Hold,0,hold
2025-12-03T17:23:22.104445,155.718,0.3684,1561.7591552734375,3813.595703125,924.6964111328125,1,High,0,cooldown
2025-12-03T17:23:23.022975,155.718,0.3837,1563.9495849609375,3815.65380859375,928.062255859375,1,High,0,cooldown
2025-12-03T17:23:23.939046,155.719,0.399,1567.8575439453125,3845.91357421875,909.0731201171875,1,High,0,cooldown
2025-12-03T17:23:24.886070,155.719,0.4148,1568.693115234375,3845.72216796875,911.5877075195312,1,High,0,cooldown
2025-12-03T17:23:25.812587,155.719,0.4302,1566.2607421875,3844.03662109375,906.7279663085938,1,High,0,cooldown
2025-12-03T17:23:26.798982,155.721,0.4466,1580.255126953125,3908.239990234375,879.755859375,1,High,0,cooldown
2025-12-03T17:23:27.754844,155.72,0.4626,1573.3818359375,3874.8671875,895.22314453125,1,High,0,cooldown
2025-12-03T17:23:28.733176,155.72,0.4789,1572.864501953125,3874.255615234375,894.3775634765625,0,Hold,0,hold
2025-12-03T17:23:29.675700,155.72,0.4946,1574.231689453125,3876.229736328125,895.9249267578125,1,High,0,cooldown
2025-12-03T17:23:30.608351,155.72,0.5101,1573.416259765625,3874.941162109375,895.1718139648438,1,High,0,cooldown
2025-12-03T17:23:31.532361,155.721,0.5255,1579.826416015625,3907.712890625,879.237548828125,1,High,0,cooldown
2025-12-03T17:23:32.482639,155.72,0.5414,1570.5677490234375,3872.25048828125,889.8360595703125,1,High,0,cooldown
2025-12-03T17:23:33.408059,155.72,0.5568,1574.8704833984375,3876.29931640625,897.82763671875,1,High,0,cooldown
2025-12-03T17:23:34.387870,155.722,0.5731,1585.6798095703125,3940.058349609375,861.768798828125,0,Hold,0,hold
2025-12-03T17:23:35.350551,155.721,0.5892,1581.067626953125,3909.134033203125,881.0526123046875,1,High,1,entry_executed
2025-12-03T17:23:37.377058,155.723,0.623,1595.9388427734375,3974.603271484375,853.6561279296875,1,High,0,cooldown
2025-12-03T17:23:38.329538,155.724,0.6388,1601.0345458984375,4002.81005859375,838.1280517578125,1,High,0,cooldown
2025-12-03T17:23:39.292120,155.724,0.6549,1601.7437744140625,4004.10986328125,838.618896484375,1,High,0,cooldown
2025-12-03T17:23:40.291951,155.723,0.6715,1598.700439453125,3976.74951171875,858.6666259765625,1,High,0,cooldown
2025-12-03T17:23:41.258808,155.723,0.6876,1595.4688720703125,3974.803955078125,852.0269775390625,2,Low,0,insufficient_q_advantage
